Metadata,,,,,,,,,,,,,,,,,,
15,2,19,1.151,70,13,23.33333,5,421,16,6,31,52,65,60,43,58,26,22                                                                15   2    19            1.136         72            14       21             5            334         5         4            54        51            58            48       24            16     15            14                                                                15   2    19            1.106         91            16       27.66667       1            625        12        13            49        47            73            67       60            59     48            56                                                                15   2    25            1.119         79            10       59             3            505        40        41           155        95            50            16       25            24     17             8
15,2,25,1.099,31,9,59.33333,5,589,20,77,178,144,95,70,1,3,1,0
15,2,25,1.146,60,11,31.33333,0,406,9,18,81,78,62,48,45,31,14,10
15,3,19,1.162,28,13,36.33333,189,469,8,14,32,100,92,101,64,49,9,0
15,3,19,1.149,58,15,32.33333,47,497,0,6,23,63,97,58,59,41,30,29
15,3,19,1.142,76,17,31,8,467,14,12,27,36,74,60,19,49,21,44
15,3,19,1.127,72,31,18.66667,33,335,6,12,6,9,10,36,23,29,12,56
15,3,25,1.02,51,9,27,2,273,4,21,81,21,58,43,20,13,8,1
15,3,25,1.113,39,9,46.66667,8,463,3,34,140,98,69,31,43,37,8,0
15,3,25,1.099,32,13,30.33333,27,411,26,57,91,89,37,57,33,12,8,1
17,1,19,1.113,49,21,21.33333,32,359,5,12,49,41,52,37,64,30,20,17
17,1,19,1.108,83,15,22.33333,4,427,13,6,5,23,67,47,46,56,29,46
17,1,19,1.149,55,14,34.66667,6,373,9,12,12,79,94,77,54,17,8,1
17,1,19,1.102,32,18,31,110,326,18,13,9,25,49,93,28,38,25,12
17,1,25,1.101,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,25,1.069,41,11,55.66667,60,820,20,99,118,135,102,119,68,69,53,15
17,1,25,1.111,29,12,25,160,447,2,41,74,75,47,60,61,39,48,0
17,2,19,1.146,51,17,35,30,448,6,11,14,33,100,84,68,33,45,21
17,2,19,1.121,53,15,17.33333,15,311,12,18,29,32,52,30,43,26,17,18
17,2,25,1.142,70,9,52,0,470,30,27,156,115,70,46,9,7,3,4
17,2,25,1.177,43,9,83.33334,50,577,20,73,250,106,28,31,15,4,2,8
18,2,19,1.121,25,15,21,62,194,0,7,31,56,63,23,12,2,0,0
18,2,19,1.144,75,13,17.33333,8,194,0,1,20,37,35,15,27,17,6,2
18,2,25,1.111,59,9,50.66667,5,318,11,30,152,68,15,3,3,11,4,10
18,2,25,1.113,45,8,63.33333,4,569,20,111,184,108,83,25,17,9,5,7
18,2,25,1.153,52,7,46,24,654,18,111,128,106,78,63,57,33,13,19
18,2,25,1.14,30,10,43.33333,72,496,28,17,127,104,83,65,58,12,2,0
18,3,19,1.156,46,26,27,127,506,16,10,6,37,61,62,61,80,42,26
18,3,19,1.121,63,17,28.33333,18,484,26,6,35,29,85,70,40,41,56,18
18,3,19,1.125,49,31,13.33333,33,234,22,7,8,22,35,33,22,13,2,37
18,3,19,1.14,58,21,11.66667,21,207,13,9,2,12,27,33,35,11,6,18
18,3,25,1.13,45,11,27,10,462,49,43,80,67,53,61,37,29,32,8
18,3,25,1.119,49,7,55,1,493,56,129,118,53,32,22,41,20,18,3
18,3,25,1.072,64,8,44.66667,3,634,29,80,116,131,79,55,17,25,12,26
21,1,19,1.068,63,22,18.66667,17,281,4,7,8,19,27,24,32,42,44,19
21,1,19,1.117,45,17,26,161,493,9,9,19,37,74,52,46,37,36,19
21,1,25,1.083,26,15,68.33334,224,1000,128,110,176,157,205,113,108,3,0,0
21,1,25,1.05,24,8,65.33334,63,683,86,139,189,127,101,29,12,0,0,0
21,3,19,1.102,72,11,19.33333,30,270,0,11,35,45,33,14,13,22,9,16
21,3,19,1.094,50,21,20,70,417,0,9,20,42,55,30,60,58,37,28
21,3,19,1.098,43,18,26.66667,16,413,27,11,28,58,66,80,68,51,15,6
21,3,19,1.116,63,12,21.33333,25,334,18,8,33,64,35,36,27,22,15,16
21,3,25,1.071,32,9,30.66667,97,400,25,75,92,36,37,34,22,21,31,24
21,3,25,1.078,52,10,39.33333,4,536,23,63,99,84,68,29,43,10,51,56
21,3,25,1.078,60,8,28,8,378,8,22,80,74,39,51,18,26,28,7
21,3,25,1.087,49,7,45.66667,0,410,1,92,117,110,51,25,7,5,2,0
24,2,19,1.128,60,17,13.33333,7,227,0,12,26,25,34,38,29,13,11,7
24,2,19,1.076,40,20,24.66667,61,332,11,9,3,13,44,66,73,52,16,18
24,2,25,1.122,53,9,71,4,569,29,46,213,112,46,55,17,4,12,8
24,2,25,1.109,30,11,68,132,713,11,37,201,176,73,83,70,38,17,7
24,2,25,1.105,53,18,59.66667,50,979,29,68,152,114,97,179,29,72,105,50
24,3,19,1.136,89,16,41,17,606,0,14,21,74,97,96,68,77,54,33
24,3,19,1.063,52,16,32.33333,36,490,19,2,12,29,78,75,69,80,56,17
24,3,19,1.108,72,17,32.33333,12,482,2,19,27,40,77,83,71,68,33,16
24,3,19,1.115,72,19,35,7,476,19,8,20,46,58,88,79,41,27,30
24,3,25,1.055,34,11,50,17,396,14,24,106,122,48,57,13,2,5,2
24,3,25,1.055,52,10,64,2,571,52,56,166,140,77,37,31,4,4,1
27,1,19,1.083,35,14,23.33333,49,308,6,9,46,57,66,41,34,20,16,5
27,1,19,1.105,36,25,29.33333,186,457,10,11,10,42,68,59,57,76,61,36
27,1,25,1.087,54,16,36.33333,9,554,66,33,58,58,106,61,57,20,41,20
27,1,25,1.125,49,7,45.66667,1,403,92,91,116,72,27,4,0,0,0,0
27,1,25,1.078,31,11,15.66667,27,208,16,24,37,40,40,24,19,6,2,0
27,1,25,1.08,33,9,31.33333,59,466,49,27,94,64,90,53,51,31,5,2
27,2,19,1.147,47,14,23.66667,36,373,10,15,56,51,65,52,54,22,6,6
27,2,19,1.156,36,21,17.33333,99,306,11,7,20,33,37,44,52,28,32,14
27,2,25,1.139,52,8,19.33333,1,265,26,29,51,23,31,19,42,27,9,7
27,2,25,1.119,37,13,32.66667,63,433,18,16,72,90,44,50,55,49,29,8
27,2,25,1.068,31,10,33.33333,61,358,8,11,77,90,62,49,28,20,11,2
28,1,19,1.102,46,21,16,19,299,10,13,40,28,41,34,48,34,30,9
28,1,19,1.099,47,21,27,125,497,14,13,3,19,40,77,81,66,43,20
28,1,25,1.049,29,10,54.66667,89,480,30,25,149,95,73,35,37,26,10,0
28,1,25,1.108,44,11,34.33333,2,339,37,56,100,80,41,16,5,2,0,0
28,1,25,1.122,39,9,57,29,875,27,102,171,137,170,142,55,42,27,1
28,1,25,1.071,30,7,51,24,619,46,132,151,123,74,69,19,2,3,0
28,2,19,1.128,50,15,34.66667,25,460,25,8,21,61,104,71,58,54,15,17
28,2,19,1.117,48,14,33.33333,35,381,30,11,8,60,92,82,28,17,3,15
28,2,25,1.1,57,25,27.66667,1,473,27,25,47,55,43,42,83,76,46,14
28,2,25,0.986,29,12,33.66667,68,353,16,22,64,101,38,55,37,17,3,0
28,2,25,1.052,34,11,33.33333,145,503,25,15,62,96,59,62,60,53,33,33
28,3,19,1.105,45,12,29.33333,31,384,16,6,17,88,69,58,47,42,9,4
28,3,19,1.099,56,23,27,53,580,7,18,40,67,56,63,70,61,54,49
28,3,19,1.123,62,12,22.33333,18,335,16,14,14,67,63,50,47,11,3,9
28,3,19,1.076,44,15,24.66667,75,449,27,13,29,53,74,51,67,25,35,27
28,3,25,1.092,38,8,48.33333,60,610,41,85,142,109,79,34,43,17,44,13
28,3,25,1.107,29,11,68.66666,98,681,16,51,173,156,109,105,34,22,14,1
28,3,25,1.059,41,10,36.33333,11,473,3,21,92,87,68,84,52,45,13,6
28,3,25,1.023,38,11,41.33333,12,548,7,44,123,94,112,98,50,8,6,3                                                                30   1    19            1.129         64            21       24.33333      13            383         0         8            46        45            52            53       73            44     31             4
30,1,19,1.123,64,21,31.66667,55,631,9,8,3,24,71,70,95,80,50,37
30,1,25,1.048,55,9,41.66667,18,524,57,57,125,102,59,26,23,22,10,12
30,1,25,1.084,68,7,37.66667,0,247,2,89,62,46,29,11,6,2,0,0
30,1,25,1.081,44,9,31.33333,4,526,40,41,94,70,58,69,63,71,16,1
30,1,25,1.077,59,10,34.66667,1,510,26,25,102,91,79,55,40,23,28,24
30,2,19,1.098,65,28,31.66667,82,692,26,7,22,37,41,44,71,81,92,64
30,2,19,1.078,79,22,20.66667,4,257,0,0,9,0,10,22,58,34,25,19
30,2,25,1.135,48,11,44.66667,30,838,20,47,77,133,115,89,103,85,90,49
30,2,25,1.114,44,10,24.33333,83,523,26,45,58,65,67,31,50,52,46,23
30,2,25,1.124,40,17,43,133,717,27,50,107,114,89,110,48,39,49,33
30,2,25,1.071,44,10,56.66667,0,331,23,24,158,106,20,0,0,0,0,0
31,2,19,1.12,58,21,19.33333,91,429,19,2,20,15,41,44,58,38,40,21
31,2,19,1.085,48,12,30.66667,7,331,18,1,32,92,54,54,42,19,4,8
31,2,25,1.126,30,6,58.33333,22,661,95,175,127,110,83,49,20,2,0,0
31,2,25,1.12,33,14,27,40,459,78,36,66,67,70,51,66,21,4,0
31,2,25,1.055,37,10,46.33333,68,611,33,27,114,97,89,130,35,46,17,15
31,2,25,1.102,41,10,42.66667,8,483,44,19,107,87,101,63,29,23,5,3
31,3,19,1.069,57,13,19.66667,14,348,6,21,33,48,57,35,54,32,18,8
31,3,19,1.104,14,11,10.66667,40,45,0,4,15,23,3,0,0,0,0,0
31,3,25,1.125,39,9,28.33333,7,311,21,13,85,60,45,46,32,2,6,1
31,3,25,1.114,37,19,29.33333,23,379,9,19,70,37,83,77,52,18,13,0
32,1,19,1.115,84,15,37,4,652,17,16,29,81,111,93,79,61,32,42
32,1,19,1.105,68,18,26.33333,13,338,9,10,7,23,52,79,57,33,10,19
32,1,19,1.097,67,17,19,21,346,3,17,28,31,49,48,40,36,21,19
32,1,19,1.1,65,12,16.66667,9,309,4,9,32,50,29,35,31,13,39,27
32,1,25,1.113,36,4,52.66667,59,779,136,72,104,132,106,77,74,43,28,6
32,1,25,1.104,54,8,55.33333,14,808,100,92,158,150,87,72,33,12,43,22
32,1,25,1.098,45,9,67.33334,80,988,31,53,202,176,130,143,86,43,32,28
32,1,25,1.113,40,10,52,120,840,38,89,135,123,72,113,70,80,51,32
32,2,19,1.151,75,17,27.66667,18,493,4,25,41,44,78,52,60,23,42,23
32,2,19,1.043,47,18,14.66667,29,132,0,0,0,0,1,44,39,3,16,3
32,2,19,0.947,49,17,25,10,297,0,23,18,40,67,58,50,22,7,2
32,2,19,1.085,52,14,30,15,436,3,8,23,74,86,56,80,31,45,10
32,2,25,1.089,55,7,52.66667,3,552,39,156,128,143,77,3,2,0,1,0                                                                32   2    25            1.073         54            11       59.66667       0            740        55        47           119       173           107            87       60            76      5             1
32,2,25,1.127,31,12,44.33333,138,599,21,31,100,133,77,99,37,61,36,4
32,2,25,1.094,49,10,50.66667,2,476,13,19,125,125,95,56,33,5,3,0
32,3,19,1.066,47,13,27,21,417,2,14,39,63,76,77,65,47,11,4
32,3,19,1.1,47,18,33.66667,33,584,0,1,24,71,79,101,88,99,68,29
32,3,19,1.109,42,19,29.66667,56,456,22,19,33,44,51,82,65,57,31,13
32,3,19,1.109,77,19,31.66667,11,652,1,38,37,85,77,83,72,86,64,40                                                               32   3    25            1.135          6             5       16            48            49         22        27             0         0             0             0        0             0      0             0
32,3,25,1.045,55,11,51.66667,3,536,30,6,133,136,133,64,17,7,3,2
32,3,25,1.087,40,9,43,13,586,35,30,129,102,123,86,44,24,13,0
32,3,25,1.122,34,12,39,9,403,44,33,103,117,40,39,22,2,1,2
34,2,19,1.172,54,17,30,46,578,18,9,61,50,73,51,86,72,47,42
34,2,19,1.158,93,22,7.33334,16,107,0,0,0,0,0,14,14,11,9,8
34,2,25,1.152,38,20,54.33333,203,1074,60,72,152,139,130,158,123,85,80,32
34,2,25,1.137,28,11,29.66667,83,412,44,42,84,63,77,46,17,30,9,0
34,2,25,1.128,46,14,53.33333,21,774,24,34,114,139,152,125,70,49,41,14
34,2,25,1.142,42,10,53,39,501,18,47,138,101,89,24,21,14,12,11
34,3,19,1.064,88,14,44,3,566,8,5,24,107,127,108,92,23,15,11
34,3,19,1.058,60,27,25,61,495,6,6,21,29,58,47,39,55,75,22
34,3,19,1.092,71,17,30.33333,10,542,8,10,27,77,85,84,78,53,46,24
34,3,19,1.058,89,15,40.33333,20,786,1,28,39,73,121,88,76,54,87,59
34,3,25,1.119,36,15,34.66667,82,453,20,12,47,81,104,63,28,24,61,7
34,3,25,1.093,63,12,48.33333,0,415,7,17,111,145,101,18,9,4,3,0
34,3,25,1.092,23,10,37.33333,81,347,24,39,109,73,59,40,3,0,0,0
34,3,25,1.067,26,15,45,117,566,27,58,114,115,135,91,23,3,0,0
38,2,19,1.092,66,17,22,26,327,5,9,21,33,57,51,30,15,17,15
38,2,19,1.069,63,12,31,3,396,9,17,55,93,54,64,29,20,18,11
38,2,19,1.081,48,17,34.66667,10,565,0,32,62,102,103,94,54,47,42,19
38,2,19,1.11,59,10,23.66667,8,293,1,40,60,68,40,31,21,6,6,8
38,2,25,1.093,56,9,74.66666,1,707,38,117,224,174,90,31,22,5,4,0
38,2,25,1.067,41,11,43.33333,10,594,20,60,125,94,108,75,86,15,7,3
38,2,25,1.091,34,12,67.33334,81,778,12,71,159,202,151,74,45,34,30,0
38,2,25,1.017,47,11,24,3,318,12,14,51,60,44,50,43,28,12,1
38,3,19,1.124,44,16,21.33333,9,228,4,2,10,48,53,49,31,17,5,1
38,3,19,1.113,54,17,29.66667,21,372,10,8,10,37,78,76,40,40,25,11
38,3,19,1.112,57,16,38,22,491,14,24,26,71,96,87,52,37,22,18                                                               38   3    19            1.104         50            12       37            36            616         0        35            44       111            94            87       72            58     54            21
38,3,25,1.097,47,10,66.33334,2,612,99,64,193,95,61,48,11,19,10,10
38,3,25,1.137,35,9,53,13,498,16,23,159,123,63,66,35,9,3,0
38,3,25,1.047,47,10,28,6,439,28,46,81,75,78,57,26,13,27,7
39,2,19,1.13,76,17,28,2,539,9,12,61,70,70,73,77,61,44,22
39,2,19,1.131,64,10,25,6,337,15,16,54,61,63,30,28,25,7,13
39,2,19,1.071,69,19,29.66667,0,369,8,12,21,40,48,80,71,50,19,11
39,2,19,1.072,85,14,28.66667,0,361,0,43,59,53,75,56,18,11,8,10
39,2,25,1.122,38,11,51.33333,0,592,36,97,133,143,111,54,16,2,0,0
39,2,25,1.059,44,21,38.66667,3,589,41,44,92,80,79,87,116,42,5,2
39,2,25,1.096,39,9,61,8,590,16,48,183,134,84,86,15,16,6,1
39,2,25,1.044,51,10,18,1,160,0,0,41,53,22,19,7,1,6,10
39,3,19,1.153,71,22,26,10,488,19,14,54,70,70,56,53,59,48,15
39,3,19,0.986,29,15,39.33333,0,277,5,22,29,103,118,0,0,0,0,0
39,3,19,1.136,49,11,32.66667,125,728,37,30,50,78,97,91,66,34,77,43
39,3,19,1.15,85,13,23.33333,1,308,40,36,41,56,68,26,8,2,1,4
39,3,25,1.128,24,14,31,71,325,21,14,88,82,65,36,19,0,0,0
39,3,25,1.088,27,9,55.33333,129,655,40,47,166,98,131,117,46,9,1,0
42,1,19,1.15,50,10,19.66667,48,372,1,8,46,46,39,57,42,36,38,9
42,1,19,1.139,27,21,25.66667,161,321,2,6,32,40,65,59,77,39,1,0
42,1,25,1.127,66,12,31.66667,3,493,38,36,67,95,79,53,57,63,2,0
42,1,25,1.053,43,10,36.66667,4,496,13,64,105,92,65,53,60,31,9,3
42,1,25,1.077,33,15,30,68,424,16,41,68,42,90,41,69,20,23,14
42,2,19,1.144,65,13,34.66667,13,581,0,10,80,85,99,81,71,39,36,30
42,2,19,1.095,75,19,13,2,212,11,9,21,26,36,21,22,26,15,13
42,2,19,1.187,54,21,22,27,435,9,11,43,57,47,56,66,48,34,24
42,2,19,1.173,49,14,37.66667,15,424,7,24,54,87,111,59,36,16,7,8
42,2,25,1.101,27,11,37.33333,78,503,81,60,91,92,78,62,28,10,1,0
42,2,25,1.15,23,8,27.33333,79,356,82,58,68,58,32,37,21,0,0,0
42,2,25,1.094,53,11,47.33333,5,540,12,21,139,107,109,56,16,17,31,23
42,2,25,1.161,41,15,52.33333,14,606,25,11,98,128,157,73,59,33,10,0
43,1,19,1.076,74,15,32.66667,26,504,9,12,46,71,98,51,51,44,25,19
43,1,19,1.079,72,25,19.66667,23,370,3,8,3,20,45,39,42,42,40,36
43,1,25,1.075,34,10,44.33333,64,638,72,58,126,91,116,70,56,26,11,11
43,1,25,1.104,48,16,59.66667,7,850,85,78,151,172,166,140,27,12,8,4
43,1,25,1.086,42,8,68.33334,26,1007,34,119,195,152,157,121,91,75,45,13
43,1,25,1.09,62,9,62,8,872,21,97,186,139,96,72,79,49,61,28
43,3,19,1.139,59,11,26.33333,26,407,3,14,70,56,44,23,50,53,35,19
43,3,19,1.13,60,15,22.66667,48,529,18,11,51,59,68,13,60,57,45,39
43,3,19,1.136,54,20,27,59,578,41,16,46,46,53,60,72,51,51,42
43,3,25,1.101,36,9,25.66667,117,435,1,33,77,43,71,36,50,22,54,22
43,3,25,1.109,51,10,56.66667,0,648,61,75,162,132,78,48,40,40,9,3
43,3,25,1.125,49,9,40.66667,0,529,26,50,122,86,49,58,66,54,15,3
43,3,25,1.105,44,8,28.66667,16,496,39,55,71,61,64,51,56,47,36,15
44,1,19,1.157,54,12,37.33333,66,580,11,14,24,112,69,71,49,50,52,10
44,1,19,1.157,28,17,25.66667,160,293,3,9,5,27,67,62,47,60,13,0
44,1,25,1.149,41,4,49.66667,44,848,113,114,143,135,106,91,54,38,20,19
44,1,25,1.116,48,5,57,12,741,86,169,128,70,74,77,50,32,31,12
44,1,25,1.12,45,10,56.66667,2,806,30,85,136,164,165,107,48,43,22,6
44,1,25,1.121,63,8,32.66667,0,388,6,66,84,41,37,47,37,25,16,5
44,2,19,1.095,44,16,34,26,327,17,3,27,50,78,69,26,27,4,2
44,2,19,1.101,55,15,19,36,350,31,17,26,26,57,21,40,38,21,19
44,2,19,1.136,61,13,27,28,516,0,9,43,78,60,62,64,43,47,44
44,2,19,1.105,45,21,34,57,495,3,24,34,50,52,67,102,57,42,25
44,2,19,1.143,10,5,1.33333,1,4,3,1,0,0,0,0,0,0,0,0
44,2,25,1.031,20,8,57.33333,73,461,55,101,164,87,34,20,0,0,0,0
44,2,25,1.13,37,11,38,161,629,23,35,92,84,78,58,78,77,66,31
44,2,25,1.087,33,11,37.33333,38,420,11,15,87,101,72,73,28,22,6,3
44,2,25,1.009,48,11,28,0,283,0,6,77,54,71,37,30,8,0,0
44,3,19,1.143,50,12,34.66667,49,633,0,20,47,104,72,66,83,91,69,21
44,3,19,1.108,47,11,35.66667,52,466,1,5,58,76,61,85,50,23,34,21
44,3,25,1.13,36,10,48,8,463,68,66,136,110,47,25,2,2,3,2
44,3,25,1.149,45,8,48.66667,1,511,67,108,123,64,80,55,7,3,3,1
45,1,19,1.14,53,17,29.66667,76,584,14,8,19,70,84,80,51,61,63,27
45,1,19,1.139,58,24,18.66667,33,376,7,20,8,14,41,52,42,56,27,42
45,1,25,1.179,22,10,67.66666,217,709,102,56,177,157,132,76,9,0,0,0
45,1,25,1.144,40,11,41.66667,42,600,29,22,104,105,105,68,70,55,26,12                                                                45   1    25            1.105         31            14       34.33333      66            449        21        19            90        94            92            67       25            24     16             1
45,2,19,1.147,77,22,26.33333,31,609,16,16,37,56,40,56,70,43,41,57
45,2,19,1.176,80,27,9,3,190,14,14,17,6,10,18,26,10,27,2                                                                 45   2    19            1.078         92            19       28             0            533        10        20            65        78            74            76       73            51     43            16                                                                45   2    19            1.12          93            14       25.66667      11            423         8        25            43        55            62            61       32            25     16            15
45,2,25,1.069,28,9,31.33333,80,412,78,61,94,50,39,21,20,37,12,0
45,2,25,1.162,62,10,47,1,451,43,28,103,109,81,49,19,3,9,2
46,1,19,1.059,54,25,20.66667,28,330,6,6,15,27,47,38,56,48,44,8
46,1,19,1.132,38,22,23.33333,161,393,14,11,15,28,34,32,69,47,49,47
46,1,19,1.156,61,18,30,37,610,0,20,45,50,73,90,71,49,39,57
46,1,19,1.139,51,17,17,59,318,3,18,19,30,49,37,35,33,18,12                                                                46   1    25            1.139         30            14       34.33333      50            467        45        26            83        84           101            78       30            19      1             0
46,1,25,1.111,38,9,63.33333,34,655,48,43,190,151,98,64,24,3,20,13
46,1,25,1.098,38,7,47.33333,87,801,42,100,130,117,140,91,55,59,31,22
46,1,25,1.115,33,9,43.66667,38,551,24,52,131,113,89,71,38,16,15,2
46,2,19,1.133,75,10,30.33333,2,558,1,22,61,90,75,77,63,50,28,41
46,2,19,1.121,39,17,36.33333,86,617,6,21,53,99,104,96,87,65,40,24
46,2,25,1.152,42,8,57.66667,0,577,55,112,160,154,73,14,6,3,0,0
46,2,25,1.104,26,11,34.66667,151,559,90,66,91,86,75,74,66,11,0,0
46,2,25,1.089,33,8,48.33333,50,639,38,88,136,124,106,74,29,11,23,10
46,2,25,1.133,41,11,46.33333,9,604,38,30,107,110,138,132,27,10,7,0
46,3,19,1.098,40,13,19,32,250,0,7,29,45,41,49,26,21,5,13
46,3,19,1.159,47,18,28,58,446,6,10,36,73,58,84,46,31,24,21
46,3,19,1.161,13,7,20,43,86,2,41,41,2,0,0,0,0,0,0
46,3,19,1.119,45,17,24.66667,31,370,0,11,24,63,52,69,48,30,33,19
46,3,25,1.115,49,9,29.33333,21,324,8,10,88,69,14,29,29,32,20,4
46,3,25,1.111,43,21,27.33333,46,400,7,21,35,51,52,48,82,44,28,7
47,1,19,1.182,44,13,32.66667,166,587,15,12,35,91,68,70,64,20,46,48
47,1,19,1.049,50,20,21.33333,66,503,8,31,63,43,57,54,62,37,45,29
47,1,25,1.156,43,11,45.33333,69,824,39,106,100,115,87,126,85,61,40,33
47,1,25,1.072,42,12,64.33334,34,731,36,54,171,193,88,60,49,30,23,4                                                                 47   2    19            1.117         58            15       31.66667      24            431         7        13             7        39            95            70       47            58     17            18
47,2,19,1.124,83,11,18,8,309,18,5,31,37,35,26,7,14,14,21
47,2,19,1.126,53,12,28.33333,33,442,20,16,31,85,57,39,36,40,46,20
47,2,25,1.075,24,9,52,148,586,32,89,156,119,69,106,11,4,0,0
47,2,25,1.08,24,19,15.33333,86,243,27,28,42,44,21,44,31,6,0,0
